sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
RD/3880/12,%,2296,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4151/39,mmol/L,540388,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4739/21,nmol/L,472,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/1848/6,mmol/L,738,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3921/39,mmol/L,237005,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3881/13,cells/ul,11657,,0.43,APPROVED,EQUAL,vvcb,1722944935193,8784,cells per microliter,Unit,MAPS_TO,,vvcb,1722944931143,
RD/4134/21,nmol/L,144,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/3858/12,g/L,57520,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/3880/13,cells/ul,2329,,0.43,APPROVED,EQUAL,vvcb,1722944935193,8784,cells per microliter,Unit,MAPS_TO,,vvcb,1722944931143,
RD/3318/4,mmol/L,131787,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4763/5,nmol/L,36,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/1243/6,g/L,17278,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/4011/4,mmol/L,116201,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4978/14,%,6018,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4704/21,nmol/L,1,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/4101/41,mmol/L,32115,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/1849/21,g/L,3457,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/4518/14,%,2060,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/3810/6,nmol/L,52,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/1851/5,mmol/L,11697,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4995/6,ng/ml,79288,,0.03,APPROVED,EQUAL,vvcb,1722945672072,8842,nanogram per milliliter,Unit,MAPS_TO,,vvcb,1722945668963,
RD/2303/5,pmol/L,2831,,0.24,APPROVED,EQUAL,vvcb,1722945843520,8729,picomole per liter,Unit,MAPS_TO,,vvcb,1722945839712,
RD/4524/43,%,482,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/1993/5,nmol/L,33440,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/3838/5,mmol/L,1617,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/1872/10,mL/min,19501,,0.08,APPROVED,EQUAL,vvcb,1722946276151,8795,milliliter per minute,Unit,MAPS_TO,,vvcb,1722946275587,
RD/5006/43,%,76,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/3868/5,mmol/L,841,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/5486/5,mU/L,47340,,0.03,APPROVED,EQUAL,vvcb,1722945654354,44777578,milliunit per liter,Unit,MAPS_TO,,vvcb,1722945623310,
RD/1840/28,U/L,208337,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/3881/14,%,11666,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/3861/12,ml,42721,,0.00,APPROVED,EQUAL,vvcb,1722945365475,8587,milliliter,Unit,MAPS_TO,,vvcb,1722945358754,
RD/4675/5,mU/L,36757,,0.03,APPROVED,EQUAL,vvcb,1722945654354,44777578,milliunit per liter,Unit,MAPS_TO,,vvcb,1722945623310,
RD/1814/8,U/L,21725,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/3879/14,%,62,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4070/7,ml,2018,,0.00,APPROVED,EQUAL,vvcb,1722945365475,8587,milliliter,Unit,MAPS_TO,,vvcb,1722945358754,
RD/3785/5,mU/L,27558,,0.03,APPROVED,EQUAL,vvcb,1722945654354,44777578,milliunit per liter,Unit,MAPS_TO,,vvcb,1722945623310,
RD/4086/8,U/L,19506,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/3892/14,%,46,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/3854/9,ml,744,,0.00,APPROVED,EQUAL,vvcb,1722945365475,8587,milliliter,Unit,MAPS_TO,,vvcb,1722945358754,
RD/3795/20,iu/dl,6748,,0.02,APPROVED,EQUAL,vvcb,1722945084488,9332,international unit per deciliter,Unit,MAPS_TO,,vvcb,1722945055112,
RD/4087/8,U/L,10002,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/3880/14,%,2296,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/2067/5,mg/L,2204,,0.00,APPROVED,EQUAL,vvcb,1722945321817,8751,milligram per liter,Unit,MAPS_TO,,vvcb,1722945315912,
RD/2618/5,iu/dl,1051,,0.02,APPROVED,EQUAL,vvcb,1722945084488,9332,international unit per deciliter,Unit,MAPS_TO,,vvcb,1722945055112,
RD/4126/12,umol/L,6030945,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/3881/15,cells/ul,11657,,0.43,APPROVED,EQUAL,vvcb,1722944935193,8784,cells per microliter,Unit,MAPS_TO,,vvcb,1722944931143,
RD/4713/5,mg/L,11048,,0.00,APPROVED,EQUAL,vvcb,1722945321817,8751,milligram per liter,Unit,MAPS_TO,,vvcb,1722945315912,
RD/3795/14,IU/dL,6741,,0.02,APPROVED,EQUAL,vvcb,1722945084488,9332,international unit per deciliter,Unit,MAPS_TO,,vvcb,1722945055112,
RD/1817/12,umol/L,1259794,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/3880/15,cells/ul,2329,,0.43,APPROVED,EQUAL,vvcb,1722944935193,8784,cells per microliter,Unit,MAPS_TO,,vvcb,1722944931143,
RD/1962/19,secs,1774576,,0.37,APPROVED,EQUAL,vvcb,1722945883538,8555,second,Unit,MAPS_TO,,vvcb,1722945880190,
RD/2071/5,ng/L,1036864,,0.02,APPROVED,EQUAL,vvcb,1722945654354,8725,nanogram per liter,Unit,MAPS_TO,,vvcb,1722945649558,
RD/4099/40,umol/L,1101075,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/3879/15,cells/ul,62,,0.43,APPROVED,EQUAL,vvcb,1722944935193,8784,cells per microliter,Unit,MAPS_TO,,vvcb,1722944931143,
RD/4709/5,secs,331027,,0.37,APPROVED,EQUAL,vvcb,1722945883538,8555,second,Unit,MAPS_TO,,vvcb,1722945880190,
RD/4151/41,umol/L,540364,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/3815/25,IU/dL,2707,,0.02,APPROVED,EQUAL,vvcb,1722945084488,9332,international unit per deciliter,Unit,MAPS_TO,,vvcb,1722945055112,
RD/3892/15,cells/ul,46,,0.43,APPROVED,EQUAL,vvcb,1722944935193,8784,cells per microliter,Unit,MAPS_TO,,vvcb,1722944931143,
RD/3921/41,umol/L,236991,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/2616/5,ug/L,375393,,0.00,APPROVED,EQUAL,vvcb,1722946064387,8748,microgram per liter,Unit,MAPS_TO,,vvcb,1722946058031,
RD/1968/5,10*9/l,9571271,,0.22,APPROVED,EQUAL,vvcb,1722944909831,9444,billion per liter,Unit,MAPS_TO,,vvcb,1722944902174,
RD/1909/5,ug/L,77657,,0.00,APPROVED,EQUAL,vvcb,1722946064387,8748,microgram per liter,Unit,MAPS_TO,,vvcb,1722946058031,
RD/3318/6,umol/L,131786,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/4024/5,ug/L,9972,,0.00,APPROVED,EQUAL,vvcb,1722946064387,8748,microgram per liter,Unit,MAPS_TO,,vvcb,1722946058031,
RD/3338/5,10*9/l,52780,,0.22,APPROVED,EQUAL,vvcb,1722944909831,9444,billion per liter,Unit,MAPS_TO,,vvcb,1722944902174,
RD/1823/7,mmol/L,1745358,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4011/6,umol/L,116201,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/4846/5,pmol/L,108521,,0.24,APPROVED,EQUAL,vvcb,1722945843520,8729,picomole per liter,Unit,MAPS_TO,,vvcb,1722945839712,
RD/3319/5,10*9/l,29981,,0.22,APPROVED,EQUAL,vvcb,1722944909831,9444,billion per liter,Unit,MAPS_TO,,vvcb,1722944902174,
RD/4010/16,U/L,633,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/3666/9,mmol/L,55991,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3409/5,KU/ml,268,,0.10,UNCHECKED,UNREVIEWED,,0,9342,Kunkel unit,Unit,MAPS_TO,,<auto>,1722943934245,
RD/3337/5,10*9/l,6343,,0.22,APPROVED,EQUAL,vvcb,1722944909831,9444,billion per liter,Unit,MAPS_TO,,vvcb,1722944902174,
RD/4009/16,U/L,348,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/4678/33,U/L,124,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/3408/5,KU/l,17,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/3817/5,10*9/l,952,,0.22,APPROVED,EQUAL,vvcb,1722944909831,9444,billion per liter,Unit,MAPS_TO,,vvcb,1722944902174,
RD/4678/16,U/L,124,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/4677/33,U/L,48,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/4538/5,KU/l,148,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/2749/5,umol/L,12222,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/4676/16,U/L,3,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/4761/18,ug/L,501,,0.00,APPROVED,EQUAL,vvcb,1722946064387,8748,microgram per liter,Unit,MAPS_TO,,vvcb,1722946058031,
RD/3339/22,umol/L,374762,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/3416/5,KU/l,92,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/4151/16,U/L,540349,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/4739/18,ug/L,475,,0.00,APPROVED,EQUAL,vvcb,1722946064387,8748,microgram per liter,Unit,MAPS_TO,,vvcb,1722946058031,
RD/4682/22,umol/L,255866,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/3411/5,KU/l,247,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/3921/16,U/L,236482,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/4134/18,ug/L,138,,0.00,APPROVED,EQUAL,vvcb,1722946064387,8748,microgram per liter,Unit,MAPS_TO,,vvcb,1722946058031,
RD/3921/22,umol/L,237848,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/4821/5,KU/l,68,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/4140/18,ug/L,88,,0.00,APPROVED,EQUAL,vvcb,1722946064387,8748,microgram per liter,Unit,MAPS_TO,,vvcb,1722946058031,
RD/2194/5,g/l,5,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/4007/36,umol/L,7917,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/3419/5,KU/l,16,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/4137/18,ug/L,88,,0.00,APPROVED,EQUAL,vvcb,1722946064387,8748,microgram per liter,Unit,MAPS_TO,,vvcb,1722946058031,
RD/4090/22,umol/L,2384,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/4626/15,µmol/g/hr,796,,0.15,UNCHECKED,UNREVIEWED,,0,9584,mole,Unit,MAPS_TO,,<auto>,1722943935401,
RD/3421/5,KU/l,323,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/1191/22,umol/L,1963,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/4141/18,ug/L,81,,0.00,APPROVED,EQUAL,vvcb,1722946064387,8748,microgram per liter,Unit,MAPS_TO,,vvcb,1722946058031,
RD/4626/14,µmol/g/hr,796,,0.15,UNCHECKED,UNREVIEWED,,0,9584,mole,Unit,MAPS_TO,,<auto>,1722943935464,
RD/3423/5,KU/l,125,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/4139/18,ug/L,80,,0.00,APPROVED,EQUAL,vvcb,1722946064387,8748,microgram per liter,Unit,MAPS_TO,,vvcb,1722946058031,
RD/4010/22,umol/L,633,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/3603/26,KU/l,13875,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/4626/13,µmol/g/hr,796,,0.15,UNCHECKED,UNREVIEWED,,0,9584,mole,Unit,MAPS_TO,,<auto>,1722943935557,
RD/4136/18,ug/L,29,,0.00,APPROVED,EQUAL,vvcb,1722946064387,8748,microgram per liter,Unit,MAPS_TO,,vvcb,1722946058031,
RD/4129/22,umol/L,382,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/3432/5,KU/L,8816,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/4683/25,U/L,3564465,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/4138/18,ug/L,3,,0.00,APPROVED,EQUAL,vvcb,1722946064387,8748,microgram per liter,Unit,MAPS_TO,,vvcb,1722946058031,
RD/4009/22,umol/L,296,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/3603/5,KU/l,13859,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/4099/25,U/L,1101034,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/4702/18,ug/L,2,,0.00,APPROVED,EQUAL,vvcb,1722946064387,8748,microgram per liter,Unit,MAPS_TO,,vvcb,1722946058031,
RD/4678/22,umol/L,124,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/3429/5,KU/l,12288,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/4704/18,ug/L,1,,0.00,APPROVED,EQUAL,vvcb,1722946064387,8748,microgram per liter,Unit,MAPS_TO,,vvcb,1722946058031,
RD/4677/22,umol/L,49,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/3606/26,KU/l,2326,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/4151/25,U/L,539971,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/5060/33,mmol/L,806646,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/1842/22,umol/L,65822,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/3604/5,KU/l,15277,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/4125/5,mmol/L,38496,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3340/36,mmol/L,1945493,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/1971/25,U/L,525609,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/3991/5,mmol/L,6357,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4151/36,mmol/L,540478,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3435/5,KU/l,7216,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/4682/25,U/L,255857,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/4125/8,mmol/L,38068,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3339/36,mmol/L,374774,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3604/28,KU/l,15275,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/3339/25,U/L,244771,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/4682/36,mmol/L,255872,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3991/8,mmol/L,6356,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3436/5,KU/l,7129,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/3921/25,U/L,237805,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/3921/36,mmol/L,238347,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/1817/10,mmol/L,1263447,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3606/5,KU/l,2327,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/1788/5,U/L,2488,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/4101/36,mmol/L,32118,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/1826/10,mmol/L,690953,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3608/5,KU/l,14429,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/1191/25,U/L,1963,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/4077/36,mmol/L,4461,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/1830/10,mmol/L,416870,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3602/5,KU/L,56053,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/4129/25,U/L,380,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/3341/36,mmol/L,4335,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4150/10,mmol/L,252769,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3603/25,KU/l,13873,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/1825/13,mmol/L,3696,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/6190/24,mmol/L,66370,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4010/25,U/L,375,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/3480/5,KU/l,4241,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/4010/36,mmol/L,633,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4149/10,mmol/L,35245,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4009/25,U/L,140,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/4677/36,mmol/L,49,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4027/10,mmol/L,7649,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3604/25,KU/l,15270,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/4678/25,U/L,124,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/4676/36,mmol/L,3,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3931/10,mmol/L,6201,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3495/5,KU/l,7349,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/4677/25,U/L,49,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/6192/29,mmol/L,550,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3346/21,Ratio,1299946,,1.00,APPROVED,EQUAL,vvcb,1722945864465,8523,ratio,Unit,MAPS_TO,,<auto>,1722943937370,
RD/3604/30,KU/l,15300,,0.09,APPROVED,EQUAL,vvcb,1722945223708,8810,kilounit per liter,Unit,MAPS_TO,,vvcb,1722945214442,
RD/2205/5,umol/L,5475,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
