sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
RD/5353/81,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708797279,
MC/4323/46/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708797294,
RD/6521/75,cmH20,1,,0.28,APPROVED,EQUAL,vvcb,1704715172360,44777590,centimeter watercolumn,Unit,MAPS_TO,,vvcb,1704715166520,
MC/1757/3/45/2,u/hr,1,,0.03,FLAGGED,EQUAL,vvcb,1704724030262,8480,Ehrlich unit,Unit,MAPS_TO,,<auto>,1704708797544,
RD/1996/5,iu/mL,1,,0.03,APPROVED,EQUAL,vvcb,1704715491472,8985,international unit per milliliter,Unit,MAPS_TO,,vvcb,1704715487436,
MC/4391/43/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708797779,
MC/6470/7/646/4,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
RD/5353/82,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708797857,
AG/3/47/200/8,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/4356/53/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708797951,
RD/6516/75,cmH20,1,,0.28,APPROVED,EQUAL,vvcb,1704715172360,44777590,centimeter watercolumn,Unit,MAPS_TO,,vvcb,1704715166520,
MC/2407/3/45/2,u/hr,1,,0.03,FLAGGED,EQUAL,vvcb,1704724030262,8480,Ehrlich unit,Unit,MAPS_TO,,<auto>,1704708798232,
RD/2000/5,iu/mL,1,,0.03,APPROVED,EQUAL,vvcb,1704715491472,8985,international unit per milliliter,Unit,MAPS_TO,,vvcb,1704715487436,
MC/4391/43/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708798451,
RD/5353/91,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708798451,
MC/6470/8/647/4,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
AG/3/47/200/9,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/4356/53/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708798622,
RD/6148/9,kcal,1,,0.05,APPROVED,EQUAL,vvcb,1704710458291,9472,calorie,Unit,MAPS_TO,,<auto>,1704708798763,
RD/6517/74,cmH20,1,,0.28,APPROVED,EQUAL,vvcb,1704715172360,44777590,centimeter watercolumn,Unit,MAPS_TO,,vvcb,1704715166520,
RD/2472/5,u/mL,1,,0.00,APPROVED,EQUAL,vvcb,1704723377137,8763,unit per milliliter,Unit,MAPS_TO,,vvcb,1704723373145,
RD/5536/12,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708799060,
MC/4318/46/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708799122,
MC/6470/9/648/4,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
AD/3/48,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
MC/4357/53/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708799294,
RD/6692/9,kcal,1,,0.05,APPROVED,EQUAL,vvcb,1704710458291,9472,calorie,Unit,MAPS_TO,,<auto>,1704708799294,
RD/6723/75,cmH20,1,,0.28,APPROVED,EQUAL,vvcb,1704715172360,44777590,centimeter watercolumn,Unit,MAPS_TO,,vvcb,1704715166520,
MC/3079/38/60/2,uCi,1,,0.08,FLAGGED,EQUAL,vvcb,1704724133342,8623,log reduction,Unit,MAPS_TO,,<auto>,1704708799497,
RD/5525/49,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708799638,
MC/6491/23/410/7,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/4318/46/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708799747,
AD/3/56,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
RD/6075/39,kcal,1,,0.05,APPROVED,EQUAL,vvcb,1704710458291,9472,calorie,Unit,MAPS_TO,,<auto>,1704708799794,
MC/4357/53/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708799935,
AG/1731/4/1341/1,cmH2O,1,,0.45,APPROVED,EQUAL,vvcb,1704715172360,44777590,centimeter watercolumn,Unit,MAPS_TO,,vvcb,1704715166520,
MC/2908/36/60/2,uCi,1,,0.08,FLAGGED,EQUAL,vvcb,1704724133342,8623,log reduction,Unit,MAPS_TO,,<auto>,1704708800154,
RD/2243/15,centimeters,1,,0.88,APPROVED,EQUAL,vvcb,1704710143209,8582,centimeter,Unit,MAPS_TO,,<auto>,1704708800216,
RD/6516/11,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
AD/3/57,mmHg,1,,0.12,APPROVED,EQUAL,vvcb,1704712826724,8876,millimeter mercury column,Unit,MAPS_TO,,vvcb,1704712814584,
AG/1389/1/32/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708800404,
MC/6373/4/603/1,kg,1,,0.15,APPROVED,EQUAL,vvcb,1704710482062,9529,kilogram,Unit,MAPS_TO,,vvcb,1704710478572,
MC/4358/53/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708800576,
AG/1731/4/1341/2,cmH2O,1,,0.45,APPROVED,EQUAL,vvcb,1704715172360,44777590,centimeter watercolumn,Unit,MAPS_TO,,vvcb,1704715166520,
MC/2927/36/60/2,uCi,1,,0.08,FLAGGED,EQUAL,vvcb,1704724133342,8623,log reduction,Unit,MAPS_TO,,<auto>,1704708800763,
